Botanical Name,DBH,DAUID,CTUID,City
ULMUS AMERICANA ,5,48062559,8250002.38,Calgary
PRUNUS VIRGINIANA SCHUBERT,25,48061326,8250007.01,Calgary
ACER TATARICUM GARANN,5,48062559,8250002.38,Calgary
FRAXINUS AMERICANA CALYPSO,5,48062559,8250002.38,Calgary
PICEA PUNGENS ,61,48060427,8250070,Calgary
PRUNUS VIRGINIANA SCHUBERT,32,48060623,8250031.02,Calgary
CRATAEGUS ,37,48060595,8250044,Calgary
POPULUS ,14,48060737,8250015,Calgary
PRUNUS VIRGINIANA SCHUBERT,8,48060958,8250038.13,Calgary
ULMUS AMERICANA ,5,48062559,8250002.38,Calgary
ULMUS AMERICANA PATMORE,9,48062393,8250202.01,Calgary
ULMUS AMERICANA PATMORE,8,48062393,8250202.01,Calgary
QUERCUS MACROCARPA ,5,48060303,8250052.01,Calgary
POPULUS X ACWS151,10,48062526,8250038.47,Calgary
ULMUS AMERICANA ,44,48060639,8250042.01,Calgary
FRAXINUS PENNSYLVANICA ,9,48062246,8250052.11,Calgary
ULMUS AMERICANA ,14,48060956,8250038.15,Calgary
MALUS ,31,48062736,8250006,Calgary
PRUNUS VIRGINIANA SCHUBERT,16,48060557,8250029,Calgary
MALUS SPRING SNOW,5,48062561,8250002.4,Calgary
LARIX SIBIRICA ,6,48060209,8250052.01,Calgary
MALUS ,5,48062561,8250002.4,Calgary
TILIA FLAVESCENS DROPMORE,5,48062559,8250002.38,Calgary
PICEA PUNGENS ,25,48061575,8250038.15,Calgary
FRAXINUS PENNSYLVANICA ,8,48060961,8250038.13,Calgary
ULMUS AMERICANA PATMORE,10,48062393,8250202.01,Calgary
ULMUS AMERICANA PATMORE,8,48062393,8250202.01,Calgary
PRUNUS VIRGINIANA SCHUBERT,24,48060216,8250052.07,Calgary
FRAXINUS PENNSYLVANICA ,24,48060948,8250038.15,Calgary
POPULUS X ACWS151,9,48062526,8250038.47,Calgary
