Botanical Name,family,Alberta,British Columbia,Manitoba,New Brunswick,Nova Scotia,Ontario,Quebec,Saskatchewan
taraxacum obnuptum,Asteraceae,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0
taraxacum ostenfeldii,Asteraceae,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0
taraxacum pachymerum,Asteraceae,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0
taraxacum pallidipes,Asteraceae,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0
taraxacum pallidulum,Asteraceae,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0
taraxacum palustre,Asteraceae,2.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0
taraxacum pannulatum,Asteraceae,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0
taraxacum parasemum,Asteraceae,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0
taraxacum pectinatiforme,Asteraceae,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0
taraxacum perattenuatum,Asteraceae,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0
taraxacum planum,Asteraceae,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0
taraxacum plumbeum,Asteraceae,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0
taraxacum poliophytum,Asteraceae,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0
taraxacum polium,Asteraceae,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0
taraxacum porteri,Asteraceae,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0
taraxacum praecox,Asteraceae,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0
taraxacum prasinescens,Asteraceae,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0
taraxacum pruinatum,Asteraceae,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0
taraxacum pseudohamatum,Asteraceae,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0
taraxacum pseudoretroflexum,Asteraceae,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0
taraxacum pulcherrimum,Asteraceae,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0
taraxacum pullum,Asteraceae,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0
taraxacum quadrans,Asteraceae,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0
taraxacum remanens,Asteraceae,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0
taraxacum retroflexum,Asteraceae,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0
taraxacum rhamphodes,Asteraceae,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0
taraxacum rhodopodum,Asteraceae,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0
taraxacum sahlinianum,Asteraceae,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0
taraxacum scopulorum,Asteraceae,0.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0
taraxacum scotiniforme,Asteraceae,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0
taraxacum scotophyllum,Asteraceae,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0
taraxacum sect. taraxacum,Asteraceae,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
taraxacum sellandii,Asteraceae,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0
taraxacum simplex,Asteraceae,2.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0
taraxacum speciosum,Asteraceae,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0
taraxacum spilophylloides,Asteraceae,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0
taraxacum subbracteatum,Asteraceae,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0
taraxacum subhuelphersianum,Asteraceae,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0
taraxacum subxanthostigma,Asteraceae,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0
taraxacum tamesense,Asteraceae,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0
taraxacum triangulare,Asteraceae,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0
taraxacum trilobatum,Asteraceae,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0
taraxacum undulatiflorum,Asteraceae,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0
taraxacum undulatiforme,Asteraceae,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0
taraxacum undulatum,Asteraceae,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0
taraxacum vanum,Asteraceae,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0
taraxacum zevenbergenii,Asteraceae,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0
taraxia spp.,Onagraceae,0.0,0.0,2.0,2.0,2.0,2.0,2.0,0.0
taraxia breviflora,Onagraceae,0.0,0.0,2.0,2.0,2.0,2.0,2.0,0.0
taxus spp.,Taxaceae,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
taxus brevifolia,Taxaceae,0.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0
taxus canadensis,Taxaceae,2.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0
teesdalia spp.,Brassicaceae,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0
teesdalia nudicaulis,Brassicaceae,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0
telesonix spp.,Saxifragaceae,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
telesonix heucheriformis,Saxifragaceae,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
tellima spp.,Saxifragaceae,2.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0
tellima grandiflora,Saxifragaceae,2.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0
tephroseris spp.,Asteraceae,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0
tephroseris frigida,Asteraceae,2.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0
tephroseris lindstroemii,Asteraceae,2.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0
tephroseris newcombei,Asteraceae,2.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0
tephroseris palustris,Asteraceae,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0
tetradymia spp.,Asteraceae,2.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0
tetradymia canescens,Asteraceae,2.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0
tetradymia canescens var. canescens,Asteraceae,2.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0
tetraneuris spp.,Asteraceae,0.0,2.0,2.0,2.0,2.0,0.0,2.0,0.0
tetraneuris acaulis,Asteraceae,0.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0
tetraneuris acaulis var. acaulis,Asteraceae,0.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0
tetraneuris herbacea,Asteraceae,2.0,2.0,2.0,2.0,2.0,0.0,2.0,2.0
teucrium spp.,Lamiaceae,2.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0
teucrium botrys,Lamiaceae,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0
teucrium canadense,Lamiaceae,2.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0
teucrium canadense var. canadense,Lamiaceae,2.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0
teucrium scorodonia,Lamiaceae,2.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0
thalictrum spp.,Ranunculaceae,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
thalictrum alpinum,Ranunculaceae,2.0,0.0,2.0,2.0,2.0,2.0,0.0,2.0
thalictrum alpinum subsp. alpinum,Ranunculaceae,2.0,0.0,2.0,2.0,2.0,2.0,0.0,2.0
thalictrum amphibolum,Ranunculaceae,2.0,2.0,0.0,2.0,2.0,0.0,0.0,2.0
thalictrum confine,Ranunculaceae,2.0,2.0,2.0,0.0,2.0,0.0,0.0,2.0
thalictrum dasycarpum,Ranunculaceae,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0
thalictrum dioicum,Ranunculaceae,2.0,2.0,2.0,2.0,2.0,0.0,0.0,2.0
thalictrum occidentale,Ranunculaceae,0.0,0.0,2.0,2.0,2.0,2.0,2.0,0.0
thalictrum pubescens,Ranunculaceae,2.0,2.0,2.0,0.0,0.0,0.0,0.0,2.0
thalictrum sparsiflorum,Ranunculaceae,0.0,0.0,0.0,2.0,2.0,0.0,2.0,0.0
thalictrum venulosum,Ranunculaceae,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0
thaspium spp.,Apiaceae,2.0,2.0,2.0,2.0,0.0,0.0,2.0,2.0
thaspium barbinode,Apiaceae,2.0,2.0,2.0,2.0,0.0,0.0,2.0,2.0
thaspium trifoliatum,Apiaceae,2.0,2.0,2.0,2.0,2.0,0.0,2.0,2.0
thaspium trifoliatum var. aureum,Apiaceae,2.0,2.0,2.0,2.0,2.0,0.0,2.0,2.0
thelesperma spp.,Asteraceae,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
thelesperma subnudum,Asteraceae,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
thelesperma subnudum var. subnudum,Asteraceae,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
thelypodium spp.,Brassicaceae,2.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0
thelypodium laciniatum,Brassicaceae,2.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0
thelypodium milleflorum,Brassicaceae,2.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0
thelypteris spp.,Aspleniaceae,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
thelypteris nevadensis,Aspleniaceae,2.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0
thelypteris noveboracensis,Aspleniaceae,2.0,2.0,2.0,0.0,0.0,0.0,0.0,2.0
thelypteris palustris,Aspleniaceae,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
thelypteris palustris subsp. pubescens,Aspleniaceae,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
thelypteris quelpartensis,Aspleniaceae,2.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0
thelypteris quelpartensis var. quelpartensis,Aspleniaceae,2.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0
thelypteris simulata,Aspleniaceae,2.0,2.0,2.0,0.0,0.0,0.0,0.0,2.0
thermopsis spp.,Fabaceae,0.0,0.0,0.0,2.0,2.0,0.0,1.0,0.0
thermopsis montana,Fabaceae,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0
thermopsis montana var. ovata,Fabaceae,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0
thermopsis rhombifolia,Fabaceae,0.0,0.0,0.0,2.0,2.0,0.0,2.0,0.0
thesium spp.,Santalaceae,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
thesium ramosum,Santalaceae,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
thinopyrum spp.,Poaceae,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0
thinopyrum acutum,Poaceae,1.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0
thinopyrum elongatum,Poaceae,1.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0
thinopyrum intermedium,Poaceae,1.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0
thinopyrum intermedium subsp. intermedium,Poaceae,1.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0
thladiantha spp.,Cucurbitaceae,2.0,2.0,1.0,2.0,2.0,1.0,1.0,2.0
thladiantha dubia,Cucurbitaceae,2.0,2.0,1.0,2.0,2.0,1.0,1.0,2.0
thlaspi spp.,Brassicaceae,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
thlaspi arvense,Brassicaceae,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
thuja spp.,Cupressaceae,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
thuja occidentalis,Cupressaceae,2.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0
thuja plicata,Cupressaceae,0.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0
thymelaea spp.,Thymelaeaceae,2.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0
thymelaea passerina,Thymelaeaceae,2.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0
thymus spp.,Lamiaceae,2.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0
thymus pulegioides,Lamiaceae,2.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0
thymus pulegioides subsp. pulegioides,Lamiaceae,2.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0
thysanocarpus spp.,Brassicaceae,2.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0
thysanocarpus curvipes,Brassicaceae,2.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0
thysanocarpus curvipes subsp. curvipes,Brassicaceae,2.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0
tiarella spp.,Saxifragaceae,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0
tiarella stolonifera,Saxifragaceae,2.0,2.0,2.0,0.0,0.0,0.0,0.0,2.0
tiarella trifoliata,Saxifragaceae,0.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0
tiarella trifoliata var. laciniata,Saxifragaceae,2.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0
tiarella trifoliata var. trifoliata,Saxifragaceae,0.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0
tiarella trifoliata var. unifoliata,Saxifragaceae,0.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0
tilia spp.,Malvaceae,2.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0
tilia americana,Malvaceae,2.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0
tofieldia spp.,Tofieldiaceae,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0
tofieldia coccinea,Tofieldiaceae,2.0,0.0,2.0,2.0,2.0,2.0,0.0,2.0
tofieldia coccinea subsp. coccinea,Tofieldiaceae,2.0,0.0,2.0,2.0,2.0,2.0,0.0,2.0
tofieldia pusilla,Tofieldiaceae,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0
tofieldia pusilla subsp. pusilla,Tofieldiaceae,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0
tolmiea spp.,Saxifragaceae,2.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0
tolmiea menziesii,Saxifragaceae,2.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0
tomostima spp.,Brassicaceae,0.0,0.0,0.0,2.0,2.0,0.0,2.0,0.0
tomostima reptans,Brassicaceae,0.0,0.0,0.0,2.0,2.0,0.0,2.0,0.0
tonella spp.,Plantaginaceae,2.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0
tonella tenella,Plantaginaceae,2.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0
tonestus spp.,Asteraceae,0.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0
tonestus lyallii,Asteraceae,0.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0
torilis spp.,Apiaceae,2.0,1.0,2.0,1.0,2.0,1.0,1.0,2.0
torilis arvensis,Apiaceae,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0
torilis arvensis subsp. arvensis,Apiaceae,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0
torilis japonica,Apiaceae,2.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0
torilis nodosa,Apiaceae,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0
torreyochloa spp.,Poaceae,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
torreyochloa pallida,Poaceae,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
torreyochloa pallida var. fernaldii,Poaceae,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
torreyochloa pallida var. pallida,Poaceae,2.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0
torreyochloa pallida var. pauciflora,Poaceae,0.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0
townsendia spp.,Asteraceae,0.0,0.0,0.0,2.0,2.0,2.0,2.0,0.0
townsendia condensata,Asteraceae,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
townsendia exscapa,Asteraceae,0.0,2.0,0.0,2.0,2.0,2.0,2.0,0.0
townsendia hookeri,Asteraceae,0.0,0.0,2.0,2.0,2.0,2.0,2.0,0.0
townsendia parryi,Asteraceae,0.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0
toxicodendron spp.,Anacardiaceae,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
toxicodendron diversilobum,Anacardiaceae,2.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0
toxicodendron radicans,Anacardiaceae,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
toxicodendron radicans subsp. radicans,Anacardiaceae,2.0,2.0,2.0,0.0,0.0,0.0,0.0,2.0
toxicodendron radicans subsp. rydbergii,Anacardiaceae,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
toxicodendron vernix,Anacardiaceae,2.0,2.0,2.0,2.0,0.0,0.0,0.0,2.0
toxicoscordion spp.,Melanthiaceae,0.0,0.0,2.0,2.0,2.0,2.0,2.0,0.0
toxicoscordion venenosum,Melanthiaceae,0.0,0.0,2.0,2.0,2.0,2.0,2.0,0.0
toxicoscordion venenosum var. gramineum,Melanthiaceae,0.0,0.0,2.0,2.0,2.0,2.0,2.0,0.0
toxicoscordion venenosum var. venenosum,Melanthiaceae,2.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0
tradescantia spp.,Commelinaceae,0.0,2.0,0.0,2.0,2.0,0.0,2.0,0.0
tradescantia occidentalis,Commelinaceae,0.0,2.0,0.0,2.0,2.0,2.0,2.0,0.0
tradescantia occidentalis var. occidentalis,Commelinaceae,0.0,2.0,0.0,2.0,2.0,2.0,2.0,0.0
tradescantia ohiensis,Commelinaceae,2.0,2.0,2.0,2.0,2.0,0.0,2.0,2.0
tradescantia virginiana,Commelinaceae,2.0,2.0,2.0,2.0,2.0,0.0,2.0,2.0
tragopogon spp.,Asteraceae,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
tragopogon dubius,Asteraceae,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
tragopogon dubius subsp. dubius,Asteraceae,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
tragopogon porrifolius,Asteraceae,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0
tragopogon porrifolius subsp. porrifolius,Asteraceae,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0
tragopogon pratensis,Asteraceae,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
tragopogon x mirus,Asteraceae,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0
tragopogon x mutabilis,Asteraceae,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0
trapa spp.,Lythraceae,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0
trapa natans,Lythraceae,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0
trapa natans var. natans,Lythraceae,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0
trautvetteria spp.,Ranunculaceae,2.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0
trautvetteria caroliniensis,Ranunculaceae,2.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0
triantha spp.,Tofieldiaceae,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
triantha glutinosa,Tofieldiaceae,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
triantha occidentalis,Tofieldiaceae,0.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0
triantha occidentalis subsp. brevistyla,Tofieldiaceae,0.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0
triantha occidentalis subsp. montana,Tofieldiaceae,0.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0
triantha occidentalis subsp. occidentalis,Tofieldiaceae,0.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0
tribulus spp.,Zygophyllaceae,2.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0
tribulus terrestris,Zygophyllaceae,2.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0
tribulus terrestris var. terrestris,Zygophyllaceae,2.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0
trichophorum spp.,Cyperaceae,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
trichophorum alpinum,Cyperaceae,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
trichophorum cespitosum,Cyperaceae,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
trichophorum cespitosum subsp. cespitosum,Cyperaceae,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
trichophorum clintonii,Cyperaceae,0.0,2.0,2.0,0.0,2.0,0.0,0.0,0.0
trichophorum planifolium,Cyperaceae,2.0,2.0,2.0,2.0,2.0,0.0,2.0,2.0
trichophorum pumilum,Cyperaceae,0.0,0.0,2.0,2.0,2.0,2.0,0.0,0.0
trichophorum pumilum subsp. pumilum,Cyperaceae,0.0,0.0,2.0,2.0,2.0,2.0,0.0,0.0
trichophorum pumilum subsp. rollandii,Cyperaceae,0.0,0.0,2.0,2.0,2.0,2.0,0.0,0.0
trichostema spp.,Lamiaceae,2.0,0.0,2.0,2.0,2.0,0.0,0.0,2.0
trichostema coeruleum,Lamiaceae,2.0,2.0,2.0,2.0,2.0,0.0,0.0,2.0
trichostema dichotomum,Lamiaceae,2.0,2.0,2.0,2.0,2.0,0.0,2.0,2.0
trichostema oblongum,Lamiaceae,2.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0
tridens spp.,Poaceae,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0
tridens flavus,Poaceae,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0
trifolium spp.,Fabaceae,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0
trifolium arvense,Fabaceae,2.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0
trifolium aureum,Fabaceae,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
trifolium bifidum,Fabaceae,2.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0
trifolium campestre,Fabaceae,2.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0
trifolium campestre subsp. campestre,Fabaceae,2.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0
trifolium cyathiferum,Fabaceae,2.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0
trifolium depauperatum,Fabaceae,2.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0
trifolium depauperatum var. depauperatum,Fabaceae,2.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0
trifolium dichotomum,Fabaceae,2.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0
trifolium dubium,Fabaceae,2.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0
trifolium fragiferum,Fabaceae,2.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0
trifolium fragiferum var. fragiferum,Fabaceae,2.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0
trifolium fucatum,Fabaceae,2.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0
trifolium glomeratum,Fabaceae,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0
trifolium hybridum,Fabaceae,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
trifolium hybridum subsp. hybridum,Fabaceae,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
trifolium incarnatum,Fabaceae,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0
trifolium microcephalum,Fabaceae,2.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0
trifolium microdon,Fabaceae,2.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0
trifolium oliganthum,Fabaceae,2.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0
trifolium ornithopodioides,Fabaceae,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0
trifolium pratense,Fabaceae,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
trifolium pratense subsp. pratense,Fabaceae,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
trifolium reflexum,Fabaceae,2.0,2.0,2.0,2.0,2.0,0.0,2.0,2.0
trifolium repens,Fabaceae,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
trifolium repens subsp. repens,Fabaceae,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
trifolium resupinatum,Fabaceae,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0
trifolium resupinatum var. resupinatum,Fabaceae,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0
trifolium striatum,Fabaceae,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0
trifolium subterraneum,Fabaceae,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0
trifolium subterraneum subsp. subterraneum,Fabaceae,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0
trifolium variegatum,Fabaceae,2.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0
trifolium willdenovii,Fabaceae,2.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0
trifolium wormskioldii,Fabaceae,2.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0
triglochin spp.,Juncaginaceae,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
triglochin gaspensis,Juncaginaceae,2.0,2.0,2.0,0.0,0.0,2.0,0.0,2.0
triglochin maritima,Juncaginaceae,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
triglochin palustris,Juncaginaceae,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
triglochin scilloides,Juncaginaceae,0.0,0.0,2.0,2.0,2.0,2.0,2.0,0.0
trigonella spp.,Fabaceae,1.0,2.0,1.0,2.0,2.0,2.0,2.0,1.0
trigonella caerulea,Fabaceae,1.0,2.0,1.0,2.0,2.0,2.0,2.0,1.0
trillium spp.,Melanthiaceae,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
trillium cernuum,Melanthiaceae,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
trillium erectum,Melanthiaceae,2.0,2.0,2.0,0.0,0.0,0.0,0.0,2.0
trillium flexipes,Melanthiaceae,2.0,2.0,2.0,2.0,2.0,0.0,2.0,2.0
trillium grandiflorum,Melanthiaceae,2.0,2.0,2.0,2.0,0.0,0.0,0.0,2.0
trillium hibbersonii,Melanthiaceae,2.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0
trillium ovatum,Melanthiaceae,2.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0
trillium undulatum,Melanthiaceae,2.0,2.0,2.0,0.0,0.0,0.0,0.0,2.0
triodanis spp.,Campanulaceae,2.0,0.0,2.0,2.0,2.0,0.0,0.0,2.0
triodanis perfoliata,Campanulaceae,2.0,0.0,2.0,2.0,2.0,0.0,0.0,2.0
triodanis perfoliata subsp. perfoliata,Campanulaceae,2.0,0.0,2.0,2.0,2.0,0.0,0.0,2.0
triosteum spp.,Caprifoliaceae,2.0,2.0,2.0,0.0,0.0,0.0,0.0,2.0
triosteum angustifolium,Caprifoliaceae,2.0,2.0,2.0,2.0,2.0,0.0,2.0,2.0
triosteum aurantiacum,Caprifoliaceae,2.0,2.0,2.0,0.0,0.0,0.0,0.0,2.0
triosteum aurantiacum var. aurantiacum,Caprifoliaceae,2.0,2.0,2.0,0.0,0.0,0.0,0.0,2.0
